x1_phys,x2_phys,x3_phys,x4_phys,sigma_0,sigma_1,sigma_2,sigma_3
0.6498973,3338.9675,2.031859,3.8439603,0.1745677,0.08786389,0.06851127,0.042778686
0.71369594,1882.0583,2.3284667,1.7330967,0.16950172,0.074252054,0.06998573,0.097947165
0.6698663,2164.4175,1.8844006,1.4230928,0.17308266,0.071732685,0.0651178,0.07586114
0.61500716,5261.6587,2.9314258,7.4935765,0.12692513,0.090232104,0.08321615,0.089490324
0.6730315,2900.9028,2.1661634,3.2945738,0.10822378,0.094294235,0.06969607,0.08539678
0.5825344,6207.03,3.7757738,6.846097,0.117108434,0.08016175,0.080600865,0.07984245
0.680223,2196.317,1.4062937,1.6031531,0.14641869,0.10179932,0.06451476,0.0783322
0.6645478,3013.6821,1.5959705,3.1579266,0.15936673,0.11723663,0.09735966,0.053677313
0.6278799,3952.54,0.89781934,4.2113204,0.16612595,0.0998321,0.06612366,0.10984299
0.5553703,5092.3906,0.71042186,2.7480931,0.17577358,0.09167145,0.061258987,0.07051325
0.72493714,2764.4707,4.1797857,7.837018,0.21497132,0.10426949,0.09789798,0.06483679
0.66263264,3675.367,0.1648271,6.338458,0.14024897,0.102270916,0.09528671,0.06625495
0.5883923,6922.025,0.42052284,9.909837,0.17732446,0.1335484,0.090985045,0.09135559
0.55482656,8265.877,2.4702828,8.521959,0.18498704,0.110207014,0.07675915,0.062482763
0.5750802,6796.089,3.8934927,7.53069,0.19008711,0.09255701,0.0792267,0.06408976
0.66566706,2996.48,1.2144262,3.145319,0.1852607,0.11703966,0.08609965,0.096964
0.6266055,2431.0598,0.26762104,1.0934465,0.13137808,0.0867619,0.071407266,0.043848768
0.6348595,2475.3833,0.3507004,1.3245857,0.1374912,0.07867762,0.08259134,0.052348986
0.5942948,2946.5957,0.9803337,1.3095561,0.116630904,0.10375208,0.124973774,0.101564065
0.61970305,3119.4648,2.583859,2.0989497,0.14748184,0.08394825,0.11762075,0.08583109
0.6831995,2145.6106,1.7862617,1.58638,0.13911006,0.10375232,0.1107484,0.074349165
0.5879506,6705.666,1.6847471,8.5274105,0.16275936,0.098325714,0.063692905,0.075124376
0.681973,3491.6904,2.9644592,8.136444,0.12951583,0.09011854,0.099106416,0.10083245
0.59808093,5994.1147,1.9405766,8.164722,0.13801004,0.07677385,0.07524663,0.057312094
0.6852263,3636.0479,1.4346329,9.77572,0.12849079,0.13883325,0.085482016,0.09424359
0.63864315,4193.2163,1.9130807,5.812064,0.13659938,0.1146797,0.08395437,0.09022296
0.6103391,4514.7725,0.7910897,4.708376,0.21942535,0.08786601,0.08666079,0.09993088
0.59179944,2531.5989,1.1930369,0.81436145,0.1600065,0.081589215,0.079045445,0.054172084
0.66308266,2935.4949,2.3535278,2.888261,0.22247545,0.097213164,0.10464088,0.07717777
0.63396746,2684.6062,1.5738614,1.6473259,0.20932335,0.09056827,0.13188581,0.07815008
0.6388558,2110.3643,1.2076507,0.8603426,0.18571746,0.12628292,0.107241884,0.08501564
0.6106803,3588.498,0.7927773,2.5071762,0.1685964,0.06881258,0.07128303,0.058523346
0.65990365,3500.234,4.5067434,4.8860097,0.12659301,0.14018571,0.08132346,0.06374785
0.61211485,2424.5344,1.1791914,0.87650067,0.10627176,0.14087239,0.09777738,0.08743857
0.642438,3818.7666,2.9905634,4.5286655,0.18522346,0.11258769,0.062671326,0.060081206
0.62635857,5325.0503,0.35536733,8.650211,0.20114389,0.09103022,0.09691329,0.07186057
0.58985484,3492.921,0.25345767,1.7537771,0.1731654,0.14751066,0.08299442,0.11957572
0.6154684,2427.776,0.4375668,0.95933247,0.12683658,0.13960634,0.058980126,0.106567755
0.64762366,3332.983,1.153281,3.291842,0.13819592,0.07319057,0.117398776,0.05801689
0.6152207,4818.623,1.4149873,5.5369463,0.17402518,0.18999621,0.102764696,0.07163585
0.62126464,2758.114,0.911779,1.506411,0.1389406,0.17605768,0.06288977,0.08177365
0.64496815,2044.5446,1.0902823,0.8365682,0.12427295,0.16854528,0.064997435,0.070418596
0.63560635,2290.5598,0.32241997,1.0197648,0.1498215,0.15311226,0.0731729,0.07431997
0.62687546,2276.0269,0.5278643,0.9220039,0.1456942,0.13391382,0.07338398,0.07816914
0.61067516,2458.1504,0.7372833,0.99363154,0.15066269,0.13857222,0.083280854,0.08593033
0.6101462,2669.3733,1.8801696,1.1933646,0.14299497,0.0791475,0.07541823,0.06310388
0.66724956,2343.6648,2.8609867,1.6711372,0.14355896,0.0761196,0.06254092,0.047941644
0.5883241,5148.0547,1.1288447,4.4772706,0.14521302,0.16668756,0.1252279,0.07429967
0.68723696,2027.8578,1.5809397,1.4547795,0.14958264,0.07711017,0.067784786,0.072530836
0.5936383,3095.2505,0.9843147,1.392799,0.14892918,0.08439216,0.071867235,0.06820386
0.61122346,2837.801,1.1008178,1.4761372,0.13981171,0.09749227,0.069380976,0.05567181
0.5823527,3591.0,0.6693886,1.6997457,0.13889524,0.104618855,0.0686671,0.08207214
0.6740306,3813.0063,3.513096,8.632923,0.118296,0.103165805,0.10745964,0.053564005
0.59101814,4432.424,0.44520643,3.152345,0.18177754,0.08954117,0.055683307,0.09283809
0.6195473,3584.1562,0.6605899,2.849257,0.18952093,0.11166913,0.054191925,0.06947193
0.65008724,3528.878,0.7213076,4.31257,0.1726317,0.09594714,0.050878827,0.07474523
0.6594299,4177.2603,1.6828253,8.549895,0.17023659,0.08021786,0.12901513,0.08079998
0.5929548,2511.4106,2.2957745,0.8039302,0.27300864,0.12849082,0.052710067,0.07183126
0.5961868,3398.8333,3.527392,1.8524778,0.24703984,0.1061202,0.06721812,0.06914393
0.65397775,3399.882,2.5948596,3.977625,0.22467709,0.098804355,0.060464066,0.11545703
0.6311862,4461.4585,0.09940235,5.854643,0.1256888,0.094124,0.12959972,0.04497175
0.596647,4910.522,0.08970622,4.3729916,0.1319938,0.09368585,0.119893186,0.047440305
0.6815658,3991.6357,0.110173166,10.485842,0.13304245,0.085615344,0.069930755,0.09373753
0.60082346,6128.455,0.1576601,8.872173,0.13829292,0.082316294,0.10214311,0.0679308
0.7040148,3088.8826,1.3735187,7.7648344,0.18997678,0.13349946,0.06876892,0.06607817
0.5514168,6275.3896,3.319634,4.736821,0.21671443,0.068996176,0.09314115,0.089817345
0.56839687,6388.441,3.274211,6.1810713,0.20390563,0.07709992,0.095024094,0.082559444
0.637006,4235.0645,1.9636792,5.8641987,0.16423567,0.09255661,0.09564739,0.09846006
0.6380535,3113.2065,0.66944325,2.4351113,0.20660597,0.09426501,0.07670703,0.056358036
0.6403375,2174.5193,4.785717,1.0096598,0.2249249,0.08086786,0.06806642,0.0785638
0.6167193,2805.4897,1.0023626,1.5127898,0.18249972,0.08853324,0.09946639,0.05784336
0.6419051,3025.2747,1.0506656,2.3831484,0.16588533,0.08113897,0.1004809,0.05389417
0.62100136,5034.378,2.1309032,6.901688,0.22191627,0.09573139,0.06145359,0.062709816
0.63030386,4885.1455,1.8945419,7.3477364,0.20702092,0.12762222,0.04851522,0.07377355
0.643933,4089.1228,2.240889,5.911255,0.2237338,0.12541755,0.04990026,0.0695824
0.64282596,4099.7495,2.1433878,5.6151133,0.21912618,0.124523,0.05228105,0.07198024
0.5950049,4512.783,1.2485722,3.6496952,0.20628102,0.081875876,0.09222749,0.06027326
0.65964764,3014.7344,2.5112033,3.0376225,0.13411863,0.10270797,0.063638225,0.064175695
0.6345768,4904.736,1.1091577,9.186303,0.1360676,0.09341706,0.082698844,0.10322953
0.6594473,3980.0623,3.1132078,6.7242866,0.15404727,0.104515366,0.078677356,0.060537934
0.6394648,3759.9783,2.4933565,4.3668528,0.16145633,0.09915846,0.07053037,0.0813465
0.5968166,4661.826,2.9489734,3.9801686,0.158345,0.10778582,0.07215784,0.091334045
0.6889504,2440.7874,1.1374806,2.6395645,0.12561344,0.08910899,0.09199116,0.05771292
0.59530544,4706.2583,1.6356633,4.205915,0.12694256,0.091060504,0.12281145,0.10214822
0.6180431,2476.4814,3.0439494,1.0952511,0.13868286,0.096773304,0.08754737,0.06301465
0.6353509,2513.032,2.5507658,1.4236144,0.13314505,0.10204229,0.0843109,0.06197726
0.6164708,2513.4236,3.3551736,1.1144457,0.1292273,0.11100654,0.07600037,0.0706512
0.6098437,3739.043,4.6912055,2.6753757,0.12003966,0.1066197,0.08063398,0.0733372
0.62185556,3451.7896,0.09041348,2.47673,0.14501071,0.10441086,0.09435175,0.07389929
0.6520573,4822.6333,0.06980921,10.410801,0.14825043,0.08268745,0.075993285,0.059339643
0.60940456,4445.1265,0.19021933,4.10165,0.15219054,0.079156674,0.061593745,0.08809358
0.67801076,2010.2307,1.6007347,1.214071,0.13416177,0.115699545,0.14836496,0.078284904
0.60231227,5293.669,2.9881043,6.031728,0.13337882,0.07131498,0.066586256,0.07895511
0.5942969,4369.1953,3.1339276,3.3791623,0.13354248,0.06635288,0.07556407,0.072434545
0.63157296,3518.2998,2.247009,3.1391072,0.13111843,0.08806084,0.07354661,0.05892007
0.6688705,3589.2676,1.9844991,6.146261,0.21960652,0.10503979,0.079501145,0.07402663
0.6193263,2106.638,0.45249936,0.6909449,0.16173252,0.095760904,0.06747612,0.07831162
0.610515,3328.0574,4.095225,2.072967,0.13515201,0.08911948,0.092579916,0.060441714
0.5783451,5009.2095,2.5861328,3.682481,0.16332367,0.101366475,0.07180135,0.059591766
0.6944518,2311.811,0.803111,2.4183428,0.15014267,0.11866172,0.07661409,0.07150681
0.6910051,2375.6125,0.7133659,2.3287263,0.15730193,0.1091307,0.07403318,0.06912217
0.73264176,1988.2556,0.61514664,2.5241115,0.18009686,0.110469,0.07094452,0.058884878
0.77801704,1578.3066,0.5038876,2.5088816,0.13685864,0.09904119,0.066726185,0.07769275
0.6939696,2232.9807,2.3526251,2.2030127,0.2067771,0.07388018,0.085690595,0.08736615
0.65376,2181.872,2.5268297,1.1125606,0.1253249,0.13322212,0.074463375,0.055228457
0.621069,5037.6772,1.6275103,6.837351,0.19619861,0.07656276,0.076961294,0.080973774
0.6484279,2977.3113,1.0476419,2.5587857,0.14150065,0.11691884,0.08343194,0.09266593
0.65258384,2475.5557,3.5768776,1.6288593,0.13397798,0.10421511,0.07020903,0.05170512
0.5766077,2097.5684,2.782346,0.46969792,0.18397358,0.074533165,0.07744057,0.07048382
0.5537055,2406.0085,2.716018,0.52784556,0.19544762,0.07897179,0.08802472,0.07075852
0.56629443,2663.5696,3.2801626,0.7816522,0.21260798,0.07623875,0.0899435,0.069765106
0.65874547,2467.9568,1.415258,1.7599596,0.21293592,0.08945325,0.06497842,0.08390835
0.63881975,4165.2827,1.9899054,5.7551966,0.18798383,0.1336821,0.100613534,0.056125376
0.66616404,3181.4731,1.3965826,3.9193835,0.14130867,0.075034484,0.06926162,0.08399493
0.6784608,2707.3157,0.44699454,2.8038607,0.13502243,0.0810772,0.07848023,0.10037767
0.64580667,2564.167,0.7273632,1.7348672,0.10989284,0.07728902,0.09260941,0.08869086
0.57803917,2269.767,0.87930226,0.5710593,0.16371731,0.08133595,0.08562443,0.091269135
0.5956625,2066.654,0.7606835,0.5314643,0.16685423,0.08407067,0.08481094,0.0892337
0.6264327,3742.2524,0.8677363,3.383156,0.17433424,0.101557985,0.06283274,0.06955201
0.6420841,3340.796,1.6772786,3.2623227,0.22590955,0.08519068,0.099144064,0.063480765
0.64223385,3355.552,1.6657596,3.1708221,0.22602776,0.08491871,0.099031895,0.06345194
0.6355373,2291.4514,1.021943,1.0282,0.18455069,0.10793832,0.10802075,0.08377507
0.6734621,2375.0933,1.0261602,1.9362313,0.20183963,0.12045611,0.10827847,0.09715706
0.6543913,2277.5645,0.72165585,1.2453082,0.19116092,0.0948926,0.06754823,0.06969404
0.62210816,2702.3794,0.575673,1.4676731,0.18197277,0.09980066,0.070919946,0.0687584
0.58465147,2351.8152,1.6439966,0.629283,0.172966,0.08362156,0.07727989,0.08223256
0.5958707,3461.2117,1.838498,1.8400472,0.1388335,0.12087579,0.0812149,0.087622404
0.63713384,4244.4595,3.7538285,5.6585155,0.14041889,0.12774125,0.112783656,0.076294646
0.6395527,4857.4087,0.9955825,9.075492,0.14411296,0.15317394,0.055781703,0.09955057
0.668249,3655.467,0.71743876,6.124671,0.11934968,0.16352457,0.05438321,0.09163031
0.6647346,3764.0195,0.6143769,6.6319094,0.13335507,0.14189014,0.059603374,0.09957008
0.60428977,6038.09,1.4139079,9.028727,0.15101056,0.07396307,0.084723175,0.10233841
0.6688328,3880.7205,1.1595026,7.907621,0.1313919,0.099830985,0.060991723,0.09308011
0.56872886,2239.586,0.96913946,0.5366865,0.16789564,0.1517704,0.102371894,0.05050171
0.5515214,2138.769,0.49929017,0.40301168,0.17227376,0.17666015,0.09886989,0.047797065
0.5493038,2053.6638,0.55471164,0.38646144,0.14949107,0.15249829,0.081767045,0.09012484
0.50074977,1629.0764,0.69386244,0.15477724,0.1308046,0.12955102,0.08036628,0.07447968
0.528382,1905.5819,1.4413338,0.27621037,0.12936753,0.1143343,0.10765661,0.06051177
0.5119603,1944.6642,0.97410876,0.26327935,0.13183641,0.13386326,0.09936518,0.06163743
0.61878604,4693.0835,0.08575089,5.7024484,0.1863359,0.0854291,0.076837316,0.057297558
0.64354885,3965.5503,0.12527709,5.3640094,0.22586781,0.11364026,0.07468751,0.057522897
0.61994493,3975.4976,0.12066919,3.5480995,0.14863956,0.12720832,0.059838567,0.06384366
0.65071696,3789.3481,0.17208014,5.3510065,0.13788308,0.14675517,0.06835827,0.06905915
0.62679493,3735.8127,0.23627666,3.466784,0.15150659,0.10477501,0.056635894,0.08480043
0.6603274,2685.1304,0.19607995,2.2666104,0.15975425,0.08793863,0.12482048,0.081933275
0.62141204,2710.9639,0.33049542,1.3835318,0.17042556,0.101170756,0.09300298,0.07269734
0.58836275,3057.3757,0.7091478,1.3243804,0.13798197,0.09897055,0.12794827,0.07243934
0.60790604,2123.5066,1.6131305,0.6458735,0.12927306,0.07820605,0.09209805,0.077565186
0.5881367,2186.5374,1.5936879,0.5704507,0.13862975,0.089843705,0.06942385,0.076736316
0.6460733,5011.124,2.3356984,11.161337,0.15471803,0.10835393,0.088534355,0.063722275
0.66703445,4498.7334,1.8414203,11.281128,0.14198083,0.083363935,0.069508396,0.07930536
0.64125836,4681.779,1.8417482,8.859513,0.119489364,0.09335338,0.08437452,0.07448992
0.63786817,4890.0127,1.8162309,8.632499,0.11889229,0.0926315,0.08437416,0.074948534
0.59662265,3785.8943,2.948653,2.4302723,0.11139468,0.10749431,0.09883748,0.059001926
0.5507839,3632.66,3.0178683,1.321362,0.11984551,0.1061332,0.10186101,0.06596643
0.55160874,3600.8345,2.992743,1.3917893,0.119719744,0.106639884,0.10188396,0.06612709
0.6519484,2250.1255,2.3554177,1.2697535,0.11787569,0.111359335,0.07812301,0.053716306
0.6977073,2510.361,1.7504313,3.253495,0.16183859,0.09103462,0.10518417,0.053572614
0.58122236,3110.805,3.5762365,1.2707524,0.122822784,0.10772018,0.070549555,0.045081794
0.5757385,2392.717,4.1379957,0.65054566,0.12929328,0.094416566,0.071695134,0.05383069
0.58028585,2407.3604,3.9652114,0.6802752,0.13289396,0.097417384,0.07097477,0.05525522
0.6365196,2152.2336,3.3924212,0.9143711,0.15097807,0.09982013,0.08029511,0.065139785
0.6576091,3758.771,2.4121306,5.999736,0.13895905,0.0913773,0.078208864,0.05808432
0.6085093,5115.3687,1.4707474,6.148617,0.13794231,0.09157765,0.08453915,0.07962074
0.7008228,2598.2146,2.6595297,3.8322673,0.19041257,0.1069897,0.07679241,0.06273181
0.63126063,4556.942,0.21103354,6.906435,0.1925887,0.10481439,0.077543385,0.072674975
0.63445586,4627.6177,0.21180415,6.877822,0.19374314,0.104516685,0.078002185,0.07268065
0.61403835,4921.2065,0.09359328,6.2275586,0.17147179,0.09250781,0.075161874,0.073786266
0.62195176,4600.038,0.13990821,5.358357,0.18958332,0.08846192,0.06506978,0.087121576
0.6191466,4460.4116,0.13482352,5.114372,0.18883397,0.08913687,0.064030685,0.087431185
0.6344193,4899.484,0.06857543,8.523084,0.14666075,0.10794908,0.10730017,0.06327622
0.64040875,3945.0703,0.1720977,4.777762,0.14129159,0.11267462,0.098688126,0.04242073
0.6284499,4492.1553,0.17727946,6.112463,0.12817042,0.08706614,0.08165275,0.050372154
0.5991601,5415.7285,0.161022,6.2944407,0.12404075,0.11406059,0.086407065,0.07602895
0.6306022,4278.9985,0.20575738,5.585407,0.13379523,0.10101414,0.08116627,0.07823054
0.6130579,5035.237,0.41857544,6.0786533,0.14914808,0.10632019,0.062375713,0.07586772
0.6271495,4347.1094,0.12651144,5.080265,0.14646897,0.11810521,0.07334048,0.06862573
0.6580254,3518.817,0.15223376,4.9767156,0.17690492,0.08923719,0.063909255,0.05734666
0.6145927,5403.002,0.073694594,7.4697275,0.17220311,0.07726622,0.05927884,0.0709508
0.66403675,1964.9962,2.5409455,0.9471419,0.13675487,0.106621094,0.111621246,0.060776033
0.66799426,2269.3147,2.0109982,1.5540583,0.13002317,0.10077823,0.103615105,0.06150357
0.6529776,2845.0388,2.8273427,2.4273849,0.16996709,0.07065722,0.10437348,0.09108382
0.6232515,4909.6685,1.4262995,6.5334396,0.110928334,0.13129848,0.06507097,0.05718475
0.66424406,4160.989,2.0423477,8.737357,0.18335465,0.08374824,0.0995335,0.07971568
0.5877624,5516.3564,2.278098,5.6891756,0.19937944,0.060266722,0.08983597,0.0991668
0.6261089,4766.0796,2.9439542,6.35204,0.1961171,0.09634513,0.099486835,0.09080907
0.5403194,4290.3013,1.3946307,1.5904982,0.21240142,0.07998966,0.09490086,0.0860349
0.61215705,3087.089,2.715404,1.7382289,0.25140113,0.09755223,0.09469171,0.07116321
0.6737515,2882.255,2.0509048,3.2960043,0.12231177,0.08571352,0.062265035,0.07121524
0.6332674,2383.3838,0.8873128,1.151495,0.19113708,0.11920468,0.11073689,0.05101116
0.6043386,2448.5803,2.2703044,0.90594614,0.15951389,0.105390884,0.109133385,0.048535977
0.615043,2639.5652,1.6472791,1.227818,0.123893656,0.08603187,0.13894573,0.06436038
