x1_phys,x2_phys,x3_phys,x4_phys,sigma_0,sigma_1,sigma_2,sigma_3
0.63322,2030.7189,0.4083965,0.8367839,0.05359949,0.039978746,0.037204366,0.33350983
0.6019782,2536.125,0.3473064,1.1624726,0.049135365,0.047089104,0.041555375,0.34926838
0.61638993,2462.031,0.4663826,1.26344,0.049051113,0.054190632,0.048444577,0.2859903
0.5809016,2635.571,0.5816339,0.9476115,0.05155263,0.05713187,0.04118793,0.28762466
0.6918623,2840.7969,0.123872876,5.45243,0.061676122,0.10724056,0.07840976,0.17318821
0.61809,3237.9133,0.25340864,2.5430562,0.094489165,0.07690698,0.040301,0.088263996
0.60108536,5959.3438,0.085190795,8.912195,0.09358622,0.055160318,0.03498505,0.11894091
0.6760386,2755.4126,2.0082922,3.6222675,0.07882494,0.056147806,0.07946108,0.08676395
0.61318463,4616.2676,0.99167204,5.7554617,0.04743033,0.053602498,0.047684267,0.06884929
0.6278388,2893.7124,2.0347922,2.4220872,0.09586105,0.043335743,0.13736646,0.15026137
0.67217636,2816.751,0.61516374,3.6597266,0.033766847,0.09559634,0.06055501,0.081948355
0.68314815,2665.6694,1.8813416,3.6828296,0.10984462,0.09087533,0.07233048,0.050620653
0.6080683,3397.2944,2.12383,2.5384448,0.12487641,0.056985304,0.06874086,0.06711053
0.66460913,3678.7202,1.6600808,7.486521,0.11355397,0.13839804,0.100452274,0.06466547
0.7292983,2857.11,3.1508958,10.794416,0.07942797,0.1901036,0.08103015,0.056572787
0.6701927,3743.7268,1.9859216,7.4309316,0.14520104,0.18050626,0.08334398,0.043959565
