x1_phys,x2_phys,x3_phys,x4_phys,sigma_0,sigma_1,sigma_2,sigma_3
0.6176135,3626.5461,3.8738854,3.2446618,0.13336451,0.13276643,0.08553058,0.119415656
0.74752736,1832.8765,0.24241394,2.8793235,0.099212185,0.06553871,0.09909115,0.072633676
0.6008998,4341.3,0.5753555,3.6939495,0.124616854,0.10785155,0.05590611,0.06920931
0.6134605,3710.1604,0.65666837,3.2011166,0.12330056,0.12685207,0.060916867,0.06633575
0.6558747,2670.3503,2.8641534,2.345902,0.14260335,0.0991727,0.083917886,0.07381467
0.7020693,3325.5686,0.40797642,10.757616,0.07356243,0.08661249,0.07323804,0.051829122
0.6446365,2982.9841,4.6936626,2.7266989,0.09047297,0.10048938,0.076908834,0.08066925
0.648571,3215.0896,3.0740457,3.6384623,0.08477124,0.105398394,0.062001735,0.08418092
0.7133571,2254.5083,0.2630323,3.1329906,0.087619975,0.13750665,0.0877936,0.07785087
0.6358047,3967.8713,0.3209477,5.068201,0.072314635,0.07262843,0.06257747,0.05269318
0.68414944,3173.0176,0.31174827,6.225824,0.08526668,0.073076524,0.051851206,0.050780408
0.6769114,2894.5537,4.8684134,4.427801,0.077700324,0.105145454,0.10800185,0.07842733
0.6561856,2968.8264,4.2073298,3.5729735,0.07161679,0.10184607,0.09499059,0.08125989
0.71501267,1795.3695,0.692877,1.6367117,0.06575329,0.09175343,0.05492486,0.057982016
0.6814208,1785.3656,1.4042491,0.97366697,0.06414163,0.08290194,0.05800335,0.054671858
0.6412976,1917.7252,0.7825627,0.74497825,0.08617941,0.097569145,0.114029534,0.110150486
0.66614807,2135.413,0.4423517,1.3945199,0.102731064,0.062150877,0.05884575,0.09945653
0.6910621,1967.0244,0.28692633,1.5965557,0.08847675,0.06322101,0.0697529,0.114745155
0.72474813,2328.0535,1.7091756,5.0200896,0.09581414,0.069980145,0.08891302,0.12058998
0.59089357,4395.1025,0.1853924,3.5224624,0.112400696,0.074976414,0.0707344,0.08725655
0.7006751,2573.658,0.7668233,3.9042373,0.11885564,0.1342192,0.11075775,0.074031256
0.6190437,3862.8574,2.812288,3.8909962,0.122448005,0.10443264,0.06045954,0.09145634
0.625474,3694.7156,0.68695235,3.7103992,0.23627412,0.14917834,0.05665107,0.07856332
0.6059134,4084.1313,0.65488577,3.2928674,0.24461436,0.2117345,0.04295091,0.08151692
0.5373925,5125.657,0.4526623,2.5750499,0.2415728,0.21585256,0.042060796,0.075448334
0.7946434,1533.5178,0.7477266,4.471169,0.14801887,0.19213171,0.11516778,0.08290469
0.6351932,2231.905,3.2144742,0.9933863,0.09145171,0.07200645,0.068347715,0.071226455
0.70690477,2513.217,0.36138648,4.8754845,0.057417307,0.13848232,0.08796306,0.09406394
0.6896961,2790.6963,2.2956014,4.654621,0.08893115,0.14529903,0.08149104,0.059626486
0.69859153,2819.865,2.0926185,5.790779,0.09250817,0.14500721,0.086185224,0.065686695
0.66500616,3857.847,1.9366485,8.484165,0.06503138,0.16745599,0.052528374,0.047819465
0.63667554,4900.3994,2.0239437,9.774964,0.0708438,0.19309449,0.064122304,0.04659999
0.67531216,3635.0793,1.8362114,8.73831,0.070177115,0.19605651,0.079516746,0.052578166
0.6530334,4237.8325,1.1349717,9.280901,0.058069862,0.120713964,0.064797044,0.064679585
0.62285787,4996.842,1.7055322,8.175005,0.059285965,0.12560636,0.05870216,0.05920998
0.729386,1342.9963,3.94271,0.72994626,0.07870152,0.105166405,0.09752726,0.076182984
0.7561556,1381.9326,4.0718484,1.2937826,0.09257643,0.1090016,0.06949819,0.063502334
0.5803595,2989.0166,1.8570336,1.2867883,0.06415722,0.10833771,0.06441085,0.08102831
0.72119355,1513.6292,2.5672588,0.9148102,0.0642763,0.09914636,0.06712707,0.07832458
0.75086105,1474.4327,1.8360939,1.4626596,0.067583896,0.1023924,0.048710782,0.07877644
0.5913022,2557.125,0.686787,0.92409986,0.1096552,0.07065784,0.11901137,0.08271864
0.67346585,1518.9294,0.9387227,0.5642324,0.07469316,0.07097805,0.09775339,0.048865147
0.650981,2492.329,1.4774295,1.7841275,0.084027,0.06540515,0.08314226,0.045335628
0.6695563,3543.4922,0.8821766,7.0134783,0.08086103,0.07460714,0.08300235,0.05146182
0.68490577,2405.1387,0.8520841,2.6940892,0.07374199,0.06965138,0.093138024,0.065187685
0.6899547,3390.334,0.6583146,8.809869,0.08591413,0.119851254,0.056681212,0.0793649
0.66417134,3908.9487,1.8276579,8.4318905,0.0686998,0.09048699,0.06799931,0.064401336
0.6707257,3848.0837,1.7071544,9.60815,0.06416251,0.10323059,0.05951061,0.050778255
0.67024934,3716.8186,1.3450291,7.7021894,0.06873687,0.107824735,0.06690522,0.05584821
0.6933916,3378.4067,0.80743915,9.705467,0.06682699,0.29513144,0.06757443,0.16568191
0.6392657,2874.364,2.4100275,2.492499,0.065563634,0.07335201,0.0769882,0.0614683
0.7102648,3113.4783,2.8822806,10.018476,0.07886055,0.1032617,0.069210015,0.046917647
0.6058727,4982.9507,1.3999519,6.65235,0.08297429,0.071995616,0.08040923,0.1348378
0.63155365,4587.995,1.0939187,7.14124,0.08828989,0.081198364,0.07574435,0.10897229
0.66886413,3210.5,3.5431392,5.1791453,0.12753268,0.062990196,0.09458212,0.08390765
0.6817573,2672.0068,0.7924361,3.263266,0.113190174,0.10925944,0.070841976,0.069610074
0.66083133,2643.4253,0.8080998,2.3868766,0.11350782,0.11668353,0.074848376,0.07197554
0.72050893,2855.337,1.8785182,9.587502,0.15931088,0.10292307,0.05639461,0.091010146
0.65122116,4599.31,1.287251,10.473711,0.21888673,0.08314985,0.06255877,0.09197554
0.6676135,4198.1333,1.1493822,11.304412,0.21568377,0.080615275,0.08452815,0.09217304
0.742202,2669.0115,2.2430153,11.921022,0.06098191,0.10107743,0.07704499,0.06297022
0.62083715,5903.738,1.5916833,11.108094,0.1073176,0.30114064,0.060759358,0.075451836
0.6681027,2345.0745,1.6844363,1.9428409,0.11871002,0.15382698,0.082715034,0.105754115
0.6260255,4123.2754,0.74731594,5.494572,0.094584934,0.15872917,0.09479629,0.11192675
0.7083727,3213.252,0.49940136,11.605149,0.0769098,0.09132105,0.071572,0.12677829
0.6092494,5465.293,0.33791283,8.613353,0.083249316,0.1050159,0.058439214,0.17680752
0.6819521,3536.9924,0.10291122,8.66234,0.09559493,0.09233121,0.109882414,0.13661075
0.65958965,3329.5916,0.21809427,4.934329,0.087035134,0.05886761,0.08310916,0.08977656
0.6800149,2690.216,2.506952,3.5783606,0.079754874,0.1147707,0.11833952,0.0782194
0.6963817,2402.6833,2.0300863,3.453454,0.09756491,0.12563778,0.10196724,0.061017454
0.48856026,1267.7179,1.0012897,0.06827727,0.15010273,0.05785863,0.0733836,0.10253039
0.5172511,1184.6803,0.8093448,0.067040704,0.15439203,0.059690762,0.06976578,0.093436524
0.47522193,1152.9116,0.78810865,0.044805437,0.14711879,0.073430344,0.066595115,0.085371055
0.46095714,1296.4331,0.28323603,0.05423808,0.1539137,0.10505712,0.16751143,0.07101159
0.49576107,1206.469,0.300635,0.06983153,0.13756447,0.088132635,0.10580213,0.062930286
0.43816343,1365.9889,1.0038761,0.06261283,0.13869578,0.095462285,0.14699376,0.08345414
0.47997516,1195.1858,1.9174308,0.0495068,0.09256429,0.09874245,0.12332593,0.14142208
0.73000926,1796.763,2.4089725,2.2042727,0.06449817,0.07758024,0.05714145,0.073449746
0.61027765,5859.742,1.9366211,10.12433,0.068222515,0.12937047,0.08811471,0.058060035
0.7523816,2142.655,2.4453788,6.3836656,0.08621408,0.122418985,0.09100537,0.17186247
0.69460577,3348.5298,2.9611137,9.718661,0.07604882,0.10238859,0.090642035,0.19884732
0.6135299,4602.1196,1.3437184,5.9430866,0.1397632,0.090291284,0.098359436,0.078241244
0.7427564,2558.677,1.0821669,9.660397,0.06731462,0.090840444,0.060591247,0.09050067
0.6603407,2770.6594,1.0448352,2.7126493,0.085967585,0.096706115,0.06106142,0.09968948
0.6944586,2836.397,1.0646052,5.5594625,0.09242825,0.11583769,0.07891525,0.07527656
0.63896084,3157.3975,2.0104034,2.954023,0.08318328,0.098588504,0.09130098,0.049072158
0.7329882,2571.0764,2.7602732,8.792497,0.07748596,0.10604371,0.118658036,0.09439027
0.6095073,5559.5776,2.7647586,7.8928504,0.13699278,0.08665585,0.046181753,0.047504265
0.60366434,3477.9854,0.0071737072,2.4943473,0.05629994,0.10070384,0.14216343,0.111327164
0.73021096,1392.7382,0.007814796,0.7330759,0.055979416,0.06771443,0.10308068,0.07545546
0.67341614,4059.165,0.24156699,11.335392,0.13743377,0.11451323,0.0653004,0.07331176
0.7330638,2434.7708,1.9873552,7.397919,0.13992403,0.065099746,0.07771377,0.071925156
0.590703,4753.9717,1.76475,4.401356,0.12590511,0.14362693,0.084290616,0.12581092
0.7337517,2644.562,1.4244536,10.02265,0.14508682,0.08890119,0.07178184,0.1935578
0.63188595,3250.8665,2.2546344,3.1340156,0.12918489,0.06442477,0.09657637,0.10836685
0.6415457,3355.286,1.8952341,3.950912,0.06850101,0.08878607,0.19749773,0.16518329
0.66300416,4002.3184,2.522469,8.819011,0.12722509,0.063675016,0.0870945,0.07473188
0.6278813,5005.662,2.5493207,9.240395,0.1290898,0.062107667,0.07337655,0.07239445
0.7359995,2715.0552,1.3797576,11.629007,0.11887074,0.13345383,0.07344062,0.09975644
0.46415183,1604.0433,0.75491095,0.12681629,0.09704802,0.09942654,0.080277234,0.08567638
0.52731586,1245.1198,1.141236,0.10183777,0.09834714,0.071602516,0.07634332,0.06543733
0.7546216,2194.886,2.1339362,6.7474976,0.06928056,0.13357265,0.09401448,0.110819876
0.6643083,4071.559,1.5060294,9.210212,0.07489977,0.1348635,0.078560315,0.08799761
0.64255774,4312.301,0.69287425,7.1857142,0.1419147,0.097708024,0.08858827,0.12259123
0.6995328,3470.9214,1.9332539,11.700512,0.13653782,0.14658622,0.07146524,0.14253901
0.47770837,1105.6277,1.7923791,0.028671648,0.16586491,0.06687457,0.07830807,0.04900161
0.47456002,1268.5321,2.417392,0.058615886,0.14772211,0.07432271,0.053024597,0.050588503
0.4614791,1172.6216,1.4640136,0.042417686,0.09225685,0.16502655,0.11415031,0.11772599
0.4823104,1209.1598,1.515071,0.05532445,0.111097224,0.04652966,0.06380667,0.05132533
0.4845273,1331.7767,4.6373363,0.0849282,0.08184865,0.104345284,0.08506511,0.054761782
0.4670561,1136.0758,3.0732903,0.026119865,0.066655286,0.121605374,0.101212636,0.068010226
0.48257187,1232.2108,3.016122,0.0588812,0.08148062,0.15055281,0.07097812,0.06685495
0.5450944,1130.457,4.5273604,0.075350255,0.066970736,0.1412462,0.07097311,0.08430189
0.46129125,1292.6196,2.1883566,0.054908782,0.076196134,0.19412765,0.08037452,0.14855723
0.49088943,1365.1161,2.2137015,0.103287876,0.08535628,0.17054644,0.098204166,0.12856838
0.46200016,1158.8922,1.8531114,0.02851839,0.09268339,0.050056107,0.11516629,0.051793583
0.5185145,1089.0846,2.4852314,0.054554462,0.08228288,0.040755004,0.071694724,0.070708536
0.46662888,1119.7781,1.3481286,0.024320876,0.07402266,0.21261564,0.07468878,0.11695536
0.49423072,1031.1669,2.266008,0.022571728,0.06107298,0.16258162,0.07137606,0.07185351
0.46813476,1078.2776,0.16239153,0.017072354,0.11938494,0.11194599,0.094841465,0.08903789
0.4633335,1100.7278,0.72656107,0.018635325,0.10131174,0.078484684,0.081698686,0.09641707
0.45934635,1097.6304,0.76584524,0.019579548,0.10214591,0.079787835,0.084740646,0.09905964
0.4689277,1117.2765,2.6882267,0.023921382,0.08829313,0.060589846,0.07256217,0.06389393
0.48244068,1093.3624,2.9575691,0.029616836,0.08816782,0.05583833,0.06546749,0.05498226
0.50589645,1459.8395,1.2927554,0.13887717,0.09082256,0.16250002,0.17639142,0.062722184
0.475798,1175.3739,1.5267464,0.037822835,0.08192362,0.10863607,0.08344194,0.100551516
0.5534465,1081.1602,3.938377,0.07309637,0.087838806,0.08855378,0.072002515,0.10755158
0.59108883,1561.4624,0.73393947,0.28960925,0.13303196,0.06680657,0.11945923,0.26030055
0.54773986,2335.343,0.45331988,0.54014575,0.12330165,0.07715238,0.09756989,0.34157616
0.6659589,4396.3047,3.1138153,11.595079,0.05834524,0.10524806,0.08953944,0.030062906
0.6872884,3728.1846,2.5222065,11.675519,0.06078232,0.10586267,0.08067296,0.03400173
0.6644006,4334.222,1.1744679,11.804199,0.09977797,0.06543632,0.10332322,0.2170436
0.6501716,3884.1426,2.4647264,6.423418,0.0910407,0.09499215,0.28532457,0.08583242
0.63020927,3591.7056,2.1692448,4.224366,0.086107954,0.10682964,0.18407172,0.074588075
0.7051578,2646.286,1.6778164,5.771908,0.29096428,0.06686457,0.04228802,0.13684276
0.66044194,4058.4604,3.7860909,9.975185,0.224129,0.05495099,0.09333563,0.11213974
0.68440306,3263.2864,0.8805677,6.542167,0.1413577,0.1251012,0.12288769,0.03704901
0.679792,1902.4739,0.050224945,1.1526299,0.06927347,0.067836024,0.051018566,0.21120311
0.7888693,1567.1616,0.106415026,3.7810152,0.067425445,0.080568776,0.07727764,0.17878999
0.76002353,1475.854,0.21092537,1.8783281,0.08452395,0.11404887,0.07238651,0.18349442
0.6254834,3418.2715,2.301593,3.015493,0.09238534,0.09241536,0.09105483,0.06741793
0.71653306,2249.2202,1.8162779,3.8559103,0.15937181,0.15874964,0.07902918,0.0648312
0.7187964,2381.8591,1.393762,5.571293,0.1724305,0.06329148,0.10617853,0.17673633
0.7209627,2498.1052,1.4118794,5.3584948,0.17171408,0.063315175,0.10690313,0.17540935
0.6314034,3245.6758,1.7441252,3.1153204,0.13549607,0.072487384,0.11324054,0.20956764
0.6495567,3551.0452,0.65765923,4.8408184,0.19746684,0.08187176,0.097602025,0.12027514
0.63851416,4179.8896,0.29416263,6.4738674,0.16607028,0.09432364,0.10737697,0.10390112
0.6534931,3180.79,0.7841684,4.106649,0.13846797,0.119421266,0.061523635,0.11570501
0.56958467,2268.6958,0.8301761,0.6008456,0.18744165,0.15881601,0.06220574,0.14362192
0.64104515,1864.6091,0.8454903,0.6006869,0.14559717,0.17396475,0.07872027,0.19009633
0.679078,1712.0798,2.8568547,0.86080813,0.090901256,0.052555993,0.1949243,0.046404637
0.708054,1480.6803,3.1538749,0.76949817,0.10976098,0.05965609,0.15059406,0.04727922
0.71037126,1596.7233,3.2243514,1.0316154,0.11499056,0.061902743,0.1265864,0.04419665
0.6594262,1748.0424,2.470704,0.7418993,0.12156583,0.056828327,0.1317348,0.043783687
0.66209435,1944.8502,2.0787714,1.0463063,0.13526964,0.057498038,0.14866269,0.047517926
0.6525531,1874.3401,2.1487854,0.8876364,0.13645531,0.057736292,0.15166818,0.045884907
0.534987,1432.4602,2.1916065,0.15473187,0.09698844,0.105337426,0.04540553,0.11865663
0.5630121,1620.1141,1.9851617,0.2923607,0.10224339,0.078722656,0.11253313,0.14151493
0.6317533,1262.328,1.25142,0.27924696,0.10507117,0.0647022,0.094004214,0.08577959
0.59036803,1344.7511,1.3063772,0.20296189,0.098000094,0.057795897,0.099950105,0.072977856
0.5840202,1375.3799,1.3028349,0.22241643,0.09665218,0.0574067,0.105734855,0.076459005
0.67367756,4097.659,1.4568905,10.868221,0.10818423,0.14300838,0.07056309,0.10690871
0.58218783,3006.5925,3.6946597,1.3379009,0.1404103,0.079536214,0.09571612,0.09744196
0.61425257,2562.3323,3.1565368,1.2705564,0.11587123,0.11181571,0.06357399,0.1250295
0.6625686,4036.6055,2.1987348,10.901627,0.081665486,0.09869076,0.13083953,0.102472596
0.6746272,2828.1187,0.6156489,3.3024023,0.12519386,0.108191095,0.06595863,0.07067515
0.5825996,1689.8131,2.6993515,0.33950984,0.10422738,0.1278502,0.08862589,0.090285
0.63926345,5224.118,1.090882,11.093088,0.08305146,0.14141269,0.105708815,0.049274996
0.7288135,2561.5137,2.4907577,7.512302,0.079981305,0.10803134,0.21272384,0.12608333
0.6401068,4329.6343,3.258132,7.8053904,0.07161309,0.069677375,0.13211904,0.15165648
0.605184,1430.659,2.0166237,0.2806483,0.07969272,0.059514496,0.16823277,0.08239798
0.57910615,1989.1663,2.0312347,0.5100388,0.07635205,0.062299233,0.14049134,0.068036206
0.57910615,1989.1663,2.0312347,0.5100388,0.07635205,0.062299233,0.14049134,0.068036206
0.57910615,1989.1663,2.0312347,0.5100388,0.07635205,0.062299233,0.14049134,0.068036206
0.5829392,1999.6522,2.036524,0.53284913,0.07641541,0.062115055,0.13801765,0.067896165
0.7634619,1796.2815,2.4268765,3.0918708,0.06625465,0.07581848,0.16377985,0.09519266
0.62401456,4967.6733,0.73043305,7.6783357,0.14008904,0.17328939,0.063665666,0.057238393
0.6804578,3523.8572,3.959211,8.088188,0.051170584,0.3190906,0.10876404,0.10512254
0.62015605,4075.8066,2.337578,4.569697,0.058393404,0.19448265,0.10678144,0.1264229
0.74242973,1881.0536,1.5618314,2.7741969,0.05677387,0.1928693,0.07213507,0.12328436
0.60873955,3549.382,1.7088625,2.9039576,0.18616997,0.06413707,0.09978679,0.07940096
0.65076905,4831.1753,2.1490185,11.873035,0.074684344,0.123631574,0.0592071,0.058943592
0.7122511,3075.1711,1.8118529,10.60488,0.13275725,0.083079964,0.078832164,0.060988452
0.5844312,2358.6067,1.1300759,0.7733917,0.07087394,0.12057751,0.073938385,0.10742427
0.64323616,3125.501,0.4933455,3.0368257,0.089033365,0.08306657,0.086650684,0.11021989
0.6293412,2940.8936,0.49507514,2.174317,0.09630443,0.076794975,0.08832102,0.11629046
0.6177661,4835.345,0.74511385,7.4679914,0.12072685,0.08704229,0.13284828,0.108158395
0.63539565,5039.4355,1.5569112,10.056838,0.15638928,0.07610456,0.13474856,0.099861905
0.70486134,1819.6398,2.5919285,1.4827261,0.07151764,0.124303974,0.091240466,0.047523566
0.7234084,1993.7234,2.4511013,2.5268042,0.08000959,0.15403384,0.10357702,0.046969265
0.66076446,2899.0754,1.2861114,3.2213674,0.107758276,0.05738653,0.06531904,0.1083274
0.6520642,3721.9644,4.689559,5.5757937,0.11395284,0.0923322,0.06930352,0.055761557
0.6756226,2937.9128,0.93038034,4.3099794,0.19624206,0.11954214,0.05259987,0.07549091
0.64537394,3068.4077,0.95946705,2.7607646,0.23873499,0.10872025,0.057150714,0.08451416
0.7791305,1422.6443,1.2316225,2.1625323,0.068737395,0.088344544,0.114507884,0.093586594
0.6674046,3988.193,2.2656586,9.656928,0.14929375,0.10770509,0.07571755,0.05679101
0.6618672,4105.5127,1.7118399,9.167524,0.09038532,0.118632294,0.050664496,0.0646155
0.6714049,3722.0034,1.5920492,7.8991475,0.092137605,0.10377192,0.061794758,0.06456113
0.66594756,1375.4088,1.0071037,0.41880232,0.099664554,0.10851872,0.102848746,0.079355046
0.5763852,3031.207,1.5300082,1.2456688,0.07935459,0.077818215,0.07865862,0.05563442
0.5768514,3005.979,1.5059488,1.2036042,0.07950027,0.07748225,0.07735668,0.055283695
0.67903,1751.6946,2.2912884,0.89420414,0.09010941,0.07032964,0.06802452,0.059079375
0.71175385,2373.3438,1.3189107,4.260854,0.08539066,0.093859546,0.07045277,0.049515355
0.61894023,4208.46,1.809675,4.6621175,0.06735221,0.15064754,0.07968446,0.08721653
0.7384938,2224.726,0.5222792,5.2430973,0.08428103,0.09299708,0.043635745,0.08597952
0.7236284,2146.024,0.63356155,3.0690045,0.08460561,0.07766119,0.055727825,0.07163055
0.6096925,4841.295,2.1624098,6.086753,0.13022004,0.06415402,0.113836154,0.06800627
0.67307854,3202.0046,1.6080912,5.42587,0.13291647,0.07376207,0.08358088,0.088827275
0.61477953,4141.292,2.2353182,4.460061,0.12211358,0.06690553,0.07983358,0.14200945
0.6119419,3821.3162,2.655227,3.5320172,0.13378671,0.06835855,0.118808754,0.10904703
0.6828228,3325.7468,0.6799025,7.4304194,0.07109166,0.23730256,0.04924327,0.048469275
0.68852717,3501.0623,2.1897042,10.011945,0.0694832,0.13507926,0.060889713,0.07644027
0.67834514,3689.72,1.5053996,8.942694,0.08338421,0.09553801,0.09028136,0.16221957
0.64959913,4454.134,1.9357958,8.864777,0.14492457,0.119182795,0.0928347,0.13077466
0.65333045,3284.8657,2.1595533,4.3833303,0.105119005,0.12357131,0.124595284,0.07158589
0.7118066,2330.0525,3.198386,3.6865509,0.09448795,0.055719547,0.10228748,0.07095284
0.6270083,3935.9688,0.026241632,4.2956448,0.14030576,0.1441837,0.05778428,0.06578788
0.67686146,2686.7778,0.056534316,2.973721,0.21244718,0.22325516,0.06232838,0.061495155
0.64866346,3243.1133,0.13125286,3.5815723,0.08365494,0.15628105,0.089786746,0.06682038
0.7088863,2932.1755,0.47189593,8.492882,0.071474254,0.2044265,0.08930242,0.080510326
0.6557413,4344.718,1.4663965,9.846525,0.07856065,0.14764544,0.13713877,0.04952061
0.5734095,1620.6973,1.5931684,0.30210018,0.10198679,0.05748855,0.23065388,0.10122601
0.55312747,1723.6151,2.5720868,0.28914687,0.1157017,0.089813426,0.09301857,0.07550451
0.6688122,2264.4443,1.3071734,1.9270135,0.064472005,0.08132651,0.13353021,0.067474805
0.680034,2403.9585,1.2069867,2.2758417,0.066940434,0.0878138,0.13693884,0.065319054
0.6898797,3283.5425,1.5927072,8.004102,0.06567753,0.073960125,0.222705,0.066072516
0.69711363,2768.4155,2.1709166,4.657915,0.11794749,0.10675349,0.04296392,0.12021327
0.6052977,3507.8328,1.9880251,2.5488145,0.11672944,0.115530826,0.092763305,0.08319919
0.6830337,3367.862,1.8136877,8.078685,0.06400276,0.06775955,0.062239002,0.076137066
0.76894754,2100.5251,2.200713,10.27662,0.0765146,0.083528265,0.0681556,0.06868522
0.62341845,5453.3716,0.9751306,11.427084,0.13532567,0.07215514,0.06586967,0.109848365
0.62727,1844.1003,2.5745032,0.5890822,0.11389721,0.105760366,0.11891329,0.100123554
0.60860723,2093.4004,2.704517,0.64240414,0.11510662,0.09197448,0.109220505,0.090511926
0.6764007,3571.0864,1.3880173,7.61748,0.0661031,0.09866431,0.056006808,0.05291024
0.6231116,4786.868,2.172495,7.361968,0.1557345,0.07144773,0.13969341,0.080251016
0.67282677,3314.396,0.5769562,5.8059278,0.16154927,0.08735499,0.06598664,0.2832292
0.65667474,4289.7754,0.33617118,8.982275,0.1376554,0.11859941,0.071021505,0.17715822
0.65461993,4130.496,0.77714074,8.311178,0.09453329,0.07984603,0.08469621,0.10957298
0.7218332,2755.6594,2.39363,8.275429,0.10423243,0.08892371,0.083271846,0.08717583
0.7292871,2708.604,3.708474,9.27812,0.09430097,0.08787397,0.08120686,0.062211405
0.726841,2760.372,2.1414816,10.974724,0.08341746,0.04959098,0.0923495,0.07032226
0.64017713,3112.44,2.0247245,2.6733727,0.13974257,0.16966143,0.075161465,0.07677925
0.66743207,4096.3003,0.23329584,9.013078,0.16886884,0.15491605,0.07084823,0.062083047
0.6607643,3925.4548,0.23436557,9.150543,0.17046785,0.15423676,0.071640186,0.062106084
0.6330895,2960.1562,3.6513546,2.7787364,0.13248728,0.10393906,0.11064643,0.12349337
0.6871034,3434.2783,0.9298109,8.608132,0.075694166,0.11165422,0.11868933,0.052274868
0.6888757,2940.662,0.7778914,5.5669155,0.073981,0.116529316,0.09951208,0.054721348
0.6886365,2309.3506,1.4960365,2.5787687,0.08004995,0.10293166,0.068829924,0.0593826
0.67887896,3142.0654,0.9175671,5.806016,0.08371089,0.094557494,0.071807854,0.09638515
0.65243304,3549.9983,0.8622208,5.281624,0.07665237,0.08089536,0.06603971,0.071156435
0.70574254,1892.4736,2.3168216,1.6159981,0.08799674,0.12458447,0.086453944,0.07937007
0.64515626,4159.353,1.7655516,6.874509,0.09043768,0.079570755,0.06413194,0.076657265
0.7069607,2447.8052,1.4794176,3.9074905,0.08461186,0.07836739,0.1007542,0.07277122
0.69505936,2512.8528,4.272239,4.209813,0.089527845,0.07046601,0.087884866,0.07525693
0.67006093,3483.4275,0.41368538,6.0424433,0.12914294,0.10300376,0.065946124,0.059430387
0.6386532,5052.6406,0.14592427,10.261597,0.11991651,0.07207854,0.058335923,0.09350325
0.6701435,3748.0244,0.40489852,7.611353,0.11262871,0.07005344,0.07879032,0.08399149
0.67376626,3988.7185,0.2663398,10.589336,0.08711138,0.07076886,0.06489845,0.0781139
0.6278619,2669.19,3.3570416,1.8071831,0.11731417,0.072057374,0.120831184,0.11350003
0.6901407,3457.422,0.46199533,9.8098,0.12775595,0.124020234,0.096246704,0.06710104
0.67916924,3782.5098,0.4516752,10.102554,0.12878267,0.12881765,0.10030141,0.06802386
0.6212986,2788.7012,1.968887,1.7801877,0.15290253,0.045556907,0.07489936,0.14693902
0.67982453,3122.5825,2.8785183,5.6002045,0.15123734,0.08975312,0.10603178,0.13328892
0.5265603,3869.8455,1.2944006,1.2714174,0.17488964,0.06838256,0.10500991,0.12858221
0.744378,1731.9609,3.5146465,2.2059286,0.24794723,0.11880294,0.0953011,0.07130985
0.6559786,1877.5511,1.232762,0.80564773,0.094892785,0.069518015,0.05658528,0.08426683
0.6056794,2847.4744,0.85491675,1.4307234,0.1555208,0.12944682,0.15527485,0.044303477
0.62761104,2830.5662,0.46244994,1.8409929,0.17511049,0.1342906,0.13290046,0.057491884
0.6194392,2167.7527,0.46208003,0.8527906,0.13058221,0.109422974,0.19631281,0.05908295
0.5756179,2139.9539,0.3998576,0.5631435,0.13182479,0.11352228,0.21251827,0.06381975
