x1_phys,x2_phys,x3_phys,x4_phys,sigma_0,sigma_1,sigma_2,sigma_3
0.63188344,3630.221,3.4350533,3.4986396,0.099781156,0.105518304,0.10623495,0.06496955
0.69475895,3403.2317,0.9307789,8.938288,0.11726967,0.07998525,0.05566532,0.08381225
0.6041534,6050.5386,4.505099,9.369168,0.11222937,0.096518315,0.08767678,0.07242781
0.7288837,2497.0715,0.19627737,6.4966364,0.10107526,0.07223282,0.090002015,0.06216946
0.72568375,2567.035,0.177337,6.503312,0.1080265,0.07420852,0.08525666,0.06391756
0.7279834,2665.6438,0.18199223,7.695963,0.1084606,0.070059374,0.0848131,0.065534346
0.7088428,3001.998,0.3239945,7.870034,0.09042156,0.07040619,0.07724083,0.059421755
0.65181404,4183.2764,0.12507984,7.475762,0.08466823,0.08264797,0.08356233,0.045058113
0.65756786,4507.9497,0.03804664,10.438403,0.10477144,0.083846234,0.06813006,0.085874915
0.6606688,2813.5864,0.37629655,2.7173202,0.09857083,0.09464521,0.08007919,0.05162388
0.6976472,2556.9556,0.06630466,3.6335912,0.1019606,0.114674725,0.08313693,0.071019664
0.6648935,3494.306,0.059398778,5.5836697,0.092518374,0.08687344,0.07428012,0.059210688
0.64863,3834.254,0.085133165,5.5317993,0.08137305,0.09114449,0.08967978,0.067176096
0.6482807,3891.1672,0.049654894,5.850377,0.08737105,0.089748755,0.08499051,0.071336016
0.64659154,3717.5173,0.02788095,4.9777756,0.07464797,0.08154021,0.057164695,0.07645762
0.6966869,2435.6724,0.113412045,2.9787526,0.072754994,0.09035731,0.05475066,0.06214815
0.69355017,2512.5408,0.060746692,3.171382,0.08689827,0.099398926,0.06518383,0.07019448
0.6387632,4275.8696,0.056746595,6.521448,0.11000045,0.080589145,0.08536346,0.06496366
0.71634686,2213.7158,0.101539925,2.9386368,0.10356094,0.114195466,0.06812161,0.060999185
0.6448227,2395.751,0.73581475,1.3580366,0.13413538,0.09910606,0.062056277,0.052437115
0.71124244,2487.6167,3.4573863,4.484717,0.1257489,0.079770505,0.08270511,0.080533385
0.6303643,3297.915,0.45133632,2.7200167,0.13082857,0.0769421,0.072502665,0.0727351
0.6318639,4281.032,0.8631312,5.4959097,0.12877865,0.10374957,0.08573249,0.06481615
0.67566097,3202.886,0.8512906,4.8796134,0.09712339,0.08484723,0.08559534,0.0626366
0.6649549,3308.3823,0.61773777,4.4891334,0.11133279,0.09288886,0.07966696,0.06306818
0.673971,3252.997,1.4555273,5.172413,0.0956087,0.06313066,0.11547503,0.06240741
0.7045134,3265.6016,2.9299297,9.572916,0.121810324,0.12587695,0.07964799,0.09070454
0.7598234,2307.2236,1.9142526,10.38207,0.11343096,0.13484964,0.05680562,0.09088449
0.66256315,3446.7285,3.2791755,5.67877,0.09889573,0.06774304,0.07495942,0.07383631
0.6800999,3053.0515,0.28783798,4.9479957,0.08840346,0.13545668,0.07276714,0.06309216
0.65234655,2461.4636,2.7118144,1.6899767,0.108239934,0.0953011,0.07682016,0.061800696
0.65578765,2471.7417,2.5968533,1.6496185,0.10988896,0.0953893,0.07824963,0.06423469
0.6681668,2279.6743,1.4818665,1.6670449,0.08249511,0.10648709,0.061199322,0.06198849
0.592679,2647.36,2.229262,1.0310893,0.104938135,0.116477095,0.079321206,0.058184836
0.6043215,2308.108,2.0324955,0.7892024,0.10241246,0.118328944,0.088592805,0.061797883
0.6100509,2710.3638,1.5776893,1.2659798,0.09209506,0.09851818,0.08170235,0.06460823
0.5830548,3019.235,2.6503775,1.2457193,0.093606636,0.10357941,0.07302295,0.05857357
0.7417838,2010.9755,0.36809623,3.5068235,0.114133134,0.07572808,0.072944,0.07441418
0.7454172,1845.6316,0.4680474,2.5590138,0.12071281,0.079369575,0.06627331,0.068758756
0.7383692,1614.1703,0.63806146,1.5887665,0.15139303,0.09249948,0.08225305,0.059451886
0.63258296,2379.2644,2.4683037,1.2131397,0.0828239,0.08578996,0.06421059,0.07365478
0.66806895,1969.6815,1.4153284,1.0400331,0.092505515,0.09407545,0.054268777,0.070021436
0.65701276,3839.0847,0.95182085,6.2922335,0.12610182,0.087310344,0.10479235,0.06463025
0.69169843,1896.4366,2.7255077,1.2785339,0.0693096,0.08704281,0.056680106,0.06559247
0.6873945,1992.7344,2.9681842,1.4345345,0.07375802,0.08204997,0.056041177,0.05961547
0.6804006,1723.8245,4.01748,0.7929212,0.08025098,0.08014348,0.058559034,0.06090956
0.68873,1719.7872,3.6834323,0.84695107,0.078099616,0.076819696,0.06249544,0.06622692
0.6755404,1773.6694,4.077533,0.81107664,0.07723422,0.06464535,0.072814606,0.06186472
0.6656477,1879.4302,4.853311,0.8673012,0.072208986,0.06174744,0.0746856,0.058289014
0.62664217,2695.98,1.1883337,1.4930817,0.08862075,0.11670325,0.063683644,0.055240612
0.63857925,2657.9326,1.4802272,1.7780961,0.08968578,0.10958275,0.06390441,0.05666211
0.66248965,3051.2568,0.93906784,3.3800335,0.08043987,0.18366385,0.061214644,0.0988204
0.69725454,2473.5266,1.3958671,3.125325,0.07532184,0.10520205,0.0688484,0.07201414
0.62943685,2806.887,2.8793051,1.7895787,0.13050354,0.082241245,0.073670216,0.060451813
0.71635556,2811.092,2.4072087,7.6467557,0.098559365,0.08487909,0.06965153,0.086855695
0.6192076,4420.2446,0.5685223,5.1494317,0.12587573,0.108236015,0.07045458,0.049524494
0.7340651,2591.9136,0.35664034,7.7823544,0.090539634,0.12689541,0.07166866,0.07924901
0.66157097,3590.6096,0.68482035,5.702472,0.11152604,0.07502536,0.07866025,0.07371663
0.6916706,3369.3516,0.787469,8.532375,0.108848736,0.06857351,0.0701372,0.06591351
0.67028797,3328.667,2.588164,5.3159714,0.15246232,0.10436778,0.06409453,0.083501145
0.6929523,2803.2544,3.1871955,4.681422,0.12081367,0.117873974,0.06427132,0.0797302
0.5816335,2054.2358,1.2268993,0.4828695,0.097907126,0.07443959,0.08272604,0.055181533
0.60919154,1976.497,1.9154277,0.57015043,0.08332999,0.079205416,0.06290588,0.069283664
0.6064161,2158.9988,1.8814865,0.6500156,0.09430929,0.1471826,0.0628301,0.07030194
0.6730811,2294.4414,1.9646252,1.8259574,0.11103558,0.06929862,0.08713303,0.09513526
0.6314693,4846.0347,0.3862922,8.040399,0.07913965,0.10060559,0.09260707,0.08412637
0.64052695,5198.8755,0.24228552,11.050509,0.079793505,0.089449346,0.084518775,0.0963087
0.6774061,1758.3629,0.542406,0.7836039,0.1791327,0.08877526,0.07282669,0.05709467
0.69492745,2909.6184,0.14665547,5.4050164,0.16339938,0.08320421,0.10073179,0.06442377
0.65209126,4053.9246,3.2780735,6.842106,0.07933399,0.12235593,0.057883065,0.07105093
0.6544023,3101.3987,0.9058005,3.183805,0.10061905,0.07879036,0.060240503,0.062073782
0.65189093,2654.2842,3.20244,2.0642033,0.11406597,0.101151705,0.09593737,0.0748215
0.49382448,1605.8513,0.67415696,0.15767437,0.14370325,0.070554666,0.061720017,0.060428787
0.55537796,2356.2754,0.48297733,0.55448735,0.13280727,0.10254778,0.081399076,0.065773666
0.544127,1603.9845,0.85696745,0.22081193,0.11482224,0.12227329,0.07285232,0.061069366
0.55770326,2078.0388,0.65837467,0.43728387,0.1269757,0.06906749,0.11316851,0.07741798
0.5731946,2008.3536,0.64866537,0.43336317,0.12311749,0.067040496,0.09983119,0.07250592
0.5184062,1689.3032,2.0106165,0.21605814,0.12725003,0.096956186,0.119342625,0.07849569
0.5483437,2029.038,1.1296067,0.38109738,0.18182838,0.0842525,0.101626,0.040713057
0.6994018,2378.6655,2.9535286,2.8195906,0.06716439,0.09064856,0.06200827,0.13478372
0.7101115,1462.187,2.1612577,0.6645731,0.108230755,0.06578767,0.062999204,0.11204658
0.6899415,1634.628,1.9027747,0.75771207,0.11097646,0.06371866,0.05933277,0.09178841
0.6745478,2736.31,2.8489182,3.0920105,0.09431433,0.0678905,0.0679164,0.10619461
0.6957343,1928.0409,1.9557955,1.414826,0.075679995,0.095708705,0.06324196,0.08723561
0.7565042,1839.7169,0.5574711,3.4582546,0.12602752,0.10803103,0.0715106,0.05907712
0.74320495,1891.1409,0.654325,2.8560271,0.12323684,0.10508575,0.07901848,0.057851844
0.74559134,1891.5387,0.645301,3.0405536,0.12683597,0.11609275,0.08613492,0.052061968
0.6892959,1832.977,0.47001204,1.0232887,0.12536167,0.090430066,0.06075475,0.113598056
0.59052026,3118.6792,0.3960582,1.5316613,0.12941492,0.08210778,0.058236893,0.064277984
0.71328676,2064.1902,4.2213974,2.5027394,0.15805842,0.10688809,0.10376744,0.077837326
0.6335248,2341.6548,3.9922397,1.1904246,0.18622334,0.08138623,0.06503174,0.06952277
0.5975702,6018.71,0.65775657,8.398506,0.15649971,0.13710263,0.09347826,0.08519844
0.57348824,7144.821,3.675918,8.426898,0.15810406,0.09659472,0.069297776,0.058857955
0.7267894,1757.9033,1.4789536,1.7594658,0.13517968,0.07312729,0.07900348,0.07254998
0.6507985,2535.1038,1.6893178,1.7731907,0.12834424,0.1129618,0.07833333,0.0947345
0.6454186,1986.6241,0.8304772,0.79282135,0.11445411,0.10287106,0.07280992,0.06631686
0.63713664,2443.996,0.85234123,1.3661287,0.10909376,0.11392369,0.06455641,0.066972695
0.62069696,2362.396,2.321699,1.0450796,0.08217074,0.07741323,0.12734473,0.092485845
0.67620444,3408.0186,0.8471976,6.451663,0.15532787,0.11773609,0.048810657,0.052959446
0.6928071,2850.025,0.8362137,4.9076457,0.1456135,0.1204058,0.06015194,0.05741991
0.6248509,5720.5747,1.3853087,10.693053,0.12650132,0.09188981,0.077580206,0.08596556
0.66563857,3521.0,2.8083827,5.747504,0.09231483,0.09040868,0.08166009,0.09126416
0.6571186,3655.8252,1.413685,5.6672764,0.10831031,0.09064498,0.06472778,0.048521213
0.6631439,4120.494,1.9469999,8.906838,0.085838884,0.09577682,0.08418425,0.10067271
0.6744689,4037.4915,1.5123413,10.321974,0.08936696,0.10087152,0.077526346,0.07899572
0.6182419,4549.828,0.6211354,5.6232557,0.1645394,0.07656941,0.08047509,0.092743486
0.6664447,4233.4697,0.87065876,10.242781,0.1664086,0.107515894,0.07916117,0.10847728
0.61849755,3245.7812,2.5352187,2.1460505,0.20245993,0.07808845,0.09739114,0.062328946
0.65814966,3999.436,2.6058273,7.134291,0.15246299,0.0974918,0.0542254,0.060607806
0.6197981,4369.884,2.7676125,4.747521,0.14230354,0.06471659,0.076107554,0.05649845
0.6126113,3658.3264,1.228374,2.9614148,0.1471656,0.07222235,0.07429657,0.063505664
0.6927121,3170.8613,3.987898,7.3639226,0.0932883,0.1287121,0.0743049,0.060101565
0.64898956,3042.4033,1.2883873,3.1489565,0.07538423,0.1342826,0.09264192,0.08793479
0.66363996,4138.5894,2.8719068,9.322092,0.1453255,0.08963927,0.06013542,0.05678493
0.5989503,5912.5615,0.40088442,7.716241,0.166818,0.09059933,0.08109524,0.06191827
0.62590003,3069.0535,0.3419264,2.1658285,0.13959058,0.14195783,0.076044105,0.12617595
0.60819966,1974.0913,0.7552484,0.54335666,0.09126082,0.12125911,0.05513753,0.10065931
0.6824565,3001.8962,2.292227,4.8155317,0.10133276,0.06291519,0.12439134,0.050646864
0.6168378,4625.3726,1.3603159,5.4797425,0.13523349,0.20223819,0.09058747,0.09211004
0.67107594,2573.3281,0.95452607,2.4195092,0.09806131,0.14341496,0.05264005,0.07955264
0.6605798,3099.573,0.94020057,3.641294,0.10557298,0.13547343,0.055121902,0.08413782
0.64620245,4087.667,5.6378894,6.5297823,0.078639194,0.08653461,0.073226124,0.05849716
0.64660645,3669.6223,5.3835907,4.824342,0.07978635,0.078939,0.072502166,0.064886756
0.6513319,3909.5996,1.7933968,6.1403475,0.10350774,0.103551336,0.096559055,0.083762236
0.64622706,3338.4395,2.3324935,3.6633563,0.1013613,0.07944432,0.08452192,0.07071066
0.6830889,2556.5244,2.7489035,2.9295702,0.10222119,0.072093815,0.05793788,0.045397
0.7110771,2047.7157,3.1647866,2.1525111,0.102716886,0.055496007,0.04656326,0.05522719
0.6112809,3512.535,0.83343595,2.547521,0.10449429,0.17885292,0.15066154,0.091073334
0.7083249,2044.1102,3.7323105,2.1474485,0.10933749,0.067216456,0.06300197,0.062265065
0.70241326,1961.1068,2.0881596,1.6570632,0.089677185,0.12178631,0.06284061,0.041523345
0.70814806,1879.7264,2.3205013,1.6428965,0.09024228,0.119398944,0.06395434,0.03925462
0.62064826,4522.5376,1.7376001,5.6108174,0.089627944,0.07893578,0.10178718,0.12718846
0.66486686,3622.7769,0.9967325,6.22754,0.0978041,0.08351847,0.0811001,0.12861161
0.64722073,2788.178,1.5113881,2.1645603,0.11050972,0.1073687,0.05585045,0.07921921
0.6607382,2750.9277,1.428073,2.4945393,0.109942526,0.10024221,0.04328742,0.08201283
0.6795828,3728.33,2.4075127,9.356864,0.11663455,0.07157971,0.14710373,0.077411905
0.59194773,2359.1997,1.3592738,0.7103149,0.2015703,0.15779915,0.045097813,0.060134415
0.59602886,3080.7158,2.479632,1.4703724,0.18217,0.12408989,0.059861314,0.05919386
0.65610516,2994.6636,2.2728665,2.8993797,0.16381623,0.10061377,0.056045424,0.11793613
0.6612523,4468.741,0.082259946,10.46595,0.08707544,0.08533473,0.12587653,0.046426903
0.6884393,3798.3293,0.108909175,10.82457,0.08481511,0.08706894,0.12650292,0.05220951
0.6365833,4635.5776,0.18701293,7.128176,0.10449481,0.09308968,0.059897218,0.087030046
0.6056928,4765.43,0.32218885,5.3333054,0.10977686,0.080201894,0.10596052,0.06204397
0.7029668,3358.2012,3.5993571,10.28046,0.1447798,0.10822928,0.057347834,0.07630276
0.5749704,6506.925,2.016243,6.9125586,0.163865,0.060767587,0.09711399,0.093972415
0.5750179,6342.602,2.2385795,6.383916,0.15287058,0.07334904,0.09822864,0.08420635
0.5704353,6043.0825,2.2168593,5.6642017,0.14678207,0.07260603,0.102445796,0.095736116
0.7174752,2126.7065,0.73564243,2.6086407,0.16174689,0.11260154,0.06506387,0.05237984
0.69202495,2531.0667,0.22679049,3.0363507,0.12814344,0.12273628,0.07564472,0.051806945
0.6634476,3248.8928,0.3241691,4.5547047,0.111940466,0.06855203,0.091057986,0.06898266
0.5901981,2431.4307,0.4708839,0.7708043,0.164455,0.1278317,0.07361531,0.091982275
0.57271534,3249.388,0.68910927,1.3106313,0.20218864,0.09624952,0.06216417,0.055083815
0.6165732,3038.651,0.89042133,1.8475171,0.16951336,0.14962976,0.046706572,0.07891881
0.610809,3231.1929,0.82466066,1.9211663,0.16197214,0.14804262,0.048550777,0.08044526
0.62681466,2185.4731,1.3643657,0.8539114,0.103960395,0.076208994,0.11703564,0.07274851
0.60392994,2452.465,1.082109,0.9082676,0.121566676,0.08215924,0.09230528,0.057382397
0.6692979,2310.9263,3.292285,1.7226855,0.07763836,0.09712976,0.05615418,0.070391685
0.62222224,1971.6099,3.3664813,0.66337436,0.08745656,0.09594684,0.06865709,0.054686133
0.7025637,2832.4897,0.7196467,5.4215794,0.13298525,0.089155145,0.091363735,0.08905132
0.6494355,4222.179,1.3535978,7.00422,0.10367688,0.09076048,0.08903146,0.049235806
0.73957306,2454.981,0.8727009,7.2929244,0.108516544,0.073311344,0.076222956,0.056367334
0.7333552,2566.9048,0.884478,7.3882456,0.105622254,0.06953527,0.077826045,0.052711926
0.6814911,3436.6094,0.9828079,6.845976,0.09592769,0.075709015,0.106553555,0.08205328
0.60744345,2564.2236,3.3447306,1.1310798,0.1001484,0.10106699,0.074791186,0.058271185
0.6247716,2601.5532,2.697635,1.3119297,0.09535264,0.107899286,0.07164995,0.057325706
0.63397235,2601.8901,2.056484,1.5637656,0.098455556,0.09922099,0.07674232,0.053170715
0.66200507,4587.415,1.1777955,11.6914215,0.09960161,0.08383568,0.07959151,0.09480676
0.66495234,4496.4395,0.5066977,11.503464,0.118520826,0.09813842,0.06094615,0.056480955
0.60957503,2447.3613,3.8718703,0.9779619,0.097943105,0.091841176,0.09595448,0.08828599
0.70657057,3020.7378,1.5211493,7.8185587,0.09757482,0.12199284,0.11734435,0.0546677
0.62107956,4480.0713,2.1755962,5.5893784,0.10427386,0.06708963,0.10035987,0.097742066
0.634546,4362.1963,3.3321698,6.4857955,0.09553336,0.06475492,0.08999324,0.1096695
0.6194441,3080.422,3.1696396,2.1573997,0.09630666,0.061166238,0.10572195,0.086048074
0.6613513,3077.454,2.2131631,3.5486994,0.095269606,0.090451114,0.082298025,0.06039491
0.62219983,3627.116,2.6123567,3.1520813,0.120891556,0.06669649,0.0753209,0.05412869
0.6294241,3276.4292,1.9567974,2.6897514,0.11925468,0.06877991,0.07206777,0.057514694
0.5848093,2413.6106,1.9006972,0.72609794,0.11355879,0.101412326,0.109182544,0.07099251
0.577204,3546.0586,1.8005136,1.6925455,0.13951127,0.10685237,0.07447845,0.063430294
0.7180692,2192.0278,1.3346397,2.8458335,0.10654928,0.091658846,0.075573325,0.07015092
0.6663342,3028.116,0.60552144,3.4796593,0.15589191,0.0575861,0.05908046,0.05413636
0.7010948,2546.2437,0.52738595,3.7127438,0.17011534,0.072255574,0.059759468,0.050640486
0.76931036,1560.435,0.59459054,2.1596136,0.092304856,0.11245098,0.07369407,0.08961068
0.7164015,1709.106,2.8203003,1.2490276,0.14696895,0.06418483,0.07392758,0.08235216
0.738348,2050.7764,2.300071,4.017249,0.13926165,0.07086784,0.0707174,0.07257408
0.59409076,3246.0544,1.7484858,1.7263432,0.1198202,0.12685245,0.08994834,0.07463349
0.6610087,1967.5464,1.1011041,0.9930736,0.09364724,0.11956414,0.08172454,0.091394104
0.65985274,3102.2136,2.3166885,3.5183308,0.102820896,0.08154394,0.06503068,0.051708
0.60225964,2230.878,2.1088605,0.733219,0.15328376,0.061435204,0.07486747,0.077851266
0.5839276,2580.7239,2.1252062,0.8907448,0.16472125,0.07162724,0.089087024,0.07643558
0.67049706,3908.5933,2.4781413,8.797525,0.20268951,0.103636056,0.07504248,0.058572885
0.6684194,3776.4854,1.3354445,7.5719333,0.18310934,0.07168155,0.058930397,0.085023426
0.65558267,4226.09,2.1659315,8.000099,0.13933647,0.1422494,0.10225688,0.05250338
0.6617442,2789.977,1.6600002,2.7840014,0.09687744,0.078585945,0.05821013,0.08872545
0.7021313,2579.8865,0.45504853,4.3746605,0.09286317,0.08066211,0.07284225,0.1056753
0.6594177,2915.1738,2.6241243,3.1389942,0.07072705,0.08333349,0.10271147,0.059001785
0.64640963,2950.9932,2.251653,2.6348023,0.12119535,0.07993144,0.087039925,0.07808686
0.5889743,5985.51,3.5538273,7.1112337,0.09648387,0.079653054,0.081652045,0.08079168
0.7030508,3333.833,0.75900906,10.391929,0.132851,0.09873468,0.058431648,0.06650875
0.6468983,3836.1294,1.9213123,5.440282,0.17717904,0.075518265,0.0996418,0.063597105
0.65447575,3789.9663,2.159685,6.1760607,0.15823515,0.08798957,0.0910435,0.065062985
0.65873665,2875.5317,1.6442719,2.9492664,0.15999879,0.0918214,0.10233282,0.0702186
0.6500885,2977.6458,1.7093058,2.6399648,0.15260737,0.08679231,0.098922,0.0650796
0.6740728,2923.4146,1.1069155,3.7725654,0.14126423,0.08072756,0.057446774,0.056891743
0.6972759,3129.0989,0.7023374,7.350438,0.09385753,0.10867174,0.104140565,0.08791149
0.6287957,3175.4878,2.2962415,2.4354942,0.1036598,0.07528763,0.08148461,0.08939327
0.62794095,4078.4758,2.2442274,4.7106085,0.09164293,0.100712344,0.08155588,0.09524045
0.6529513,4292.373,4.164947,8.416977,0.095514506,0.11081898,0.11856297,0.07643048
0.6599875,4367.8223,0.61427367,9.815205,0.103344575,0.13527618,0.047422074,0.09626587
0.69048244,2966.0073,0.43575478,5.3849525,0.07790078,0.13727817,0.060035642,0.0776978
0.66685814,2930.8464,0.38520896,3.1731906,0.09303407,0.115239605,0.058971636,0.089554295
0.61910105,4584.7505,1.3859056,5.737573,0.11225635,0.06606689,0.082738146,0.09270923
0.6768932,3104.8066,1.2410573,4.726184,0.09332067,0.10354472,0.0552656,0.08341873
0.6134897,4685.5493,4.0528226,5.3635764,0.09310898,0.15719093,0.0784068,0.052915674
0.7012667,3184.6821,1.4875901,8.377494,0.09863226,0.054646824,0.0693861,0.09661193
0.6301756,3608.7563,2.471819,3.5644917,0.10599268,0.17451662,0.08068061,0.059109244
0.63380593,3411.6921,2.484036,3.4664133,0.09153847,0.13585618,0.077066176,0.05468436
0.6413572,3432.9045,2.3241048,3.8851056,0.09610669,0.12456698,0.06912317,0.060505413
0.63146895,3739.176,1.4081417,3.7646437,0.09814303,0.1500481,0.06578099,0.061927054
0.6278408,3752.463,1.7018534,3.959624,0.09609242,0.15169013,0.06557217,0.06357823
0.6441174,3350.179,2.0558848,3.324737,0.11719256,0.18356307,0.0651453,0.06195569
0.646417,3453.9214,1.3127089,3.8431919,0.096389994,0.17233975,0.05503653,0.06011174
0.6738303,3454.8123,1.8020864,6.1250014,0.089707345,0.19516164,0.065455854,0.06731606
0.64587975,3539.8708,1.8245108,4.2841163,0.10552651,0.10742137,0.052910365,0.08651555
0.66157997,2755.9639,1.3589369,2.6093054,0.11138438,0.09145346,0.09480961,0.08740617
0.68550235,2956.6274,1.0709902,4.9152627,0.09689352,0.07686751,0.10955469,0.08197276
0.69180334,2886.3633,0.9983117,4.920498,0.101817645,0.07704552,0.09312655,0.07920668
0.65622264,3034.6484,2.3203337,3.0740216,0.09233407,0.075107455,0.07088004,0.07831388
0.6508951,2936.107,2.1964507,2.7151394,0.09726834,0.08350162,0.057806976,0.077788696
0.65807176,4531.585,1.5575427,10.769938,0.11122198,0.11755798,0.09643885,0.0530054
0.68167406,3862.5154,2.1743755,10.754066,0.09858315,0.069589116,0.059426334,0.08834583
0.6542375,4037.4521,1.7610482,6.9661837,0.0852467,0.10521745,0.08443219,0.064909875
0.64477813,4089.556,1.7326558,6.6944604,0.08472261,0.10409948,0.08440071,0.06542421
0.67472804,3941.8945,1.1003737,10.275084,0.10516001,0.0849228,0.06687382,0.078596696
0.5977347,4955.9014,1.7758515,5.131139,0.10387449,0.08940777,0.07971121,0.07761728
0.5989628,4926.3247,1.7557523,5.330428,0.10372539,0.08997089,0.07974756,0.07784499
0.69811195,3064.1196,1.9912016,6.8199873,0.09167751,0.10059156,0.0636804,0.051501684
0.64414656,3946.3645,2.204123,5.449053,0.079088986,0.10445914,0.05247218,0.070975244
0.6830883,3130.6714,0.74743474,5.366787,0.11869375,0.07734043,0.08696925,0.14414735
0.6804451,3511.292,0.53830945,7.1853867,0.113783024,0.08978295,0.08528908,0.12258383
0.6696124,3490.4316,0.7449365,6.4164433,0.100316614,0.077880725,0.08802562,0.10317864
0.66193414,3835.0764,3.3508544,7.18729,0.11759944,0.10368773,0.06559584,0.048560597
0.6724494,3846.3462,1.7711095,9.235422,0.095879726,0.081200995,0.0794228,0.07842064
0.6912506,3540.4446,1.7292966,10.384352,0.09136014,0.06299283,0.08402465,0.07887385
0.62858784,4379.1216,2.1479678,5.7941303,0.15514144,0.15562132,0.06868973,0.06386647
0.6561408,3632.7908,0.16171965,5.5726466,0.14508706,0.0829773,0.075890966,0.06896692
0.6566558,3643.5615,0.16159038,5.5296392,0.14481147,0.08305089,0.07575829,0.06896529
0.6353203,4116.7046,0.062194943,5.4474597,0.12417556,0.075619325,0.07170796,0.070999414
0.64554226,4029.351,0.10616972,6.088528,0.13962528,0.07891478,0.059386194,0.08616737
0.6449499,3831.496,0.095971316,5.1607795,0.13783105,0.08094606,0.056783482,0.08688447
0.6301581,4063.2192,0.04876467,4.733368,0.10810959,0.10244487,0.10245694,0.061979327
0.65064234,3055.0308,0.15209419,2.8435888,0.10374428,0.1077424,0.09187284,0.039003305
0.65508336,2972.974,0.7926805,2.939639,0.09455175,0.08096579,0.059966046,0.15150344
0.6714128,2628.9155,3.1017048,2.6364908,0.12025271,0.08722423,0.09398297,0.039303973
0.6726096,2642.4663,3.0868354,2.735252,0.12043382,0.086544745,0.09348586,0.04007881
0.6141305,3464.615,2.6427748,2.574396,0.12441139,0.09731109,0.057922035,0.07545252
0.6523361,4058.816,0.575358,6.7795444,0.117060505,0.1118919,0.07316824,0.06703714
0.6551514,2881.9204,0.80868983,2.5784135,0.13621533,0.0773998,0.05922462,0.055341154
0.7004902,1813.9731,4.905043,1.3014439,0.10746694,0.12138598,0.10245186,0.065788254
0.6034316,3319.3804,1.0825957,1.9154277,0.0986308,0.06709882,0.081948176,0.065422
0.6966619,3492.1255,0.8625865,10.940347,0.0932166,0.10972074,0.06405579,0.06955873
0.64744407,4223.2847,3.4142687,7.668623,0.12633574,0.06279577,0.09893905,0.09339364
0.67129284,3935.6394,0.6205143,9.292855,0.07922113,0.14875758,0.060392145,0.05208969
0.65105444,4548.7754,0.6266678,9.800241,0.08458236,0.15107977,0.06823387,0.05726235
0.6243888,5265.1895,2.0377066,9.123075,0.13537844,0.05043018,0.07522401,0.10264038
0.6316948,5043.9653,2.5073874,9.205546,0.13705552,0.0672181,0.08251519,0.09998069
0.5858765,4029.743,0.91433436,2.7044582,0.15149616,0.10125138,0.082047135,0.0742861
0.6619631,3478.3687,3.047525,5.4148216,0.19199032,0.102422036,0.081313804,0.05845871
0.6608571,3530.6633,1.305687,5.6589117,0.078833744,0.075190194,0.06176084,0.07920425
0.67411417,2786.9124,0.7750799,3.1830459,0.1464697,0.1212383,0.111198984,0.048629463
0.66181266,2745.3853,1.6809611,2.5145805,0.12710989,0.10943837,0.11127746,0.045290634
0.6481864,3809.0825,1.7905215,5.722671,0.0769448,0.07107434,0.10599857,0.099324465
